video_id,item_type,upload_type,first_level_category_name,second_level_category_name,third_level_category_name,fourth_level_category_name
36596,0,7,5,90,23,32
17600,0,24,22,113,284,32
55572,0,22,13,127,284,32
3568,0,29,26,123,284,32
56364,0,7,9,200,25,32
18386,0,7,27,236,391,32
46224,0,14,29,272,130,32
30654,0,7,34,69,284,32
2285,0,14,1,11,284,32
12093,0,7,17,206,284,32
12094,0,19,1,12,284,32
29387,0,24,17,143,284,32
34490,0,7,17,143,284,32
53008,0,13,16,167,284,32
51339,0,24,12,206,284,32
33514,0,14,21,23,284,32
28637,0,29,2,206,284,32
53200,0,24,10,184,284,32
20816,0,24,11,92,284,32
38465,0,14,21,166,368,32
30584,0,24,25,131,110,32
11872,0,24,24,206,284,32
7981,0,7,13,127,284,32
19039,0,29,9,107,284,32
30959,0,7,33,245,284,32
28789,0,7,33,245,284,32
15200,0,7,1,54,384,32
29357,0,24,35,206,284,32
63636,0,16,33,245,284,32
1565,0,7,27,279,199,32
42124,0,29,21,42,369,32
17117,0,24,11,102,284,32
56166,0,7,17,206,284,32
24886,0,18,18,192,284,32
27984,0,14,33,139,284,32
3076,0,14,13,127,284,32
19363,0,24,0,41,52,32
40518,0,29,1,54,131,32
22181,0,24,27,206,284,32
57778,0,14,2,145,3,32
24870,0,5,22,62,284,32
39559,0,7,19,163,284,32
13734,0,7,32,126,354,32
17836,0,7,13,130,284,32
21040,0,14,12,121,259,32
59926,0,29,24,206,284,32
15942,0,19,33,139,284,32
29405,0,24,35,224,284,32
43565,0,29,8,30,284,32
36347,0,24,2,145,0,32
43521,0,13,8,30,284,32
69456,0,14,34,69,122,32
60410,0,15,22,113,284,32
51913,0,14,12,206,284,32
54470,0,14,33,139,284,32
27912,0,18,33,245,284,32
39750,0,7,0,194,284,32
18092,0,14,2,145,0,32
43777,0,13,2,145,3,32
6997,0,14,21,78,257,32
4679,0,14,16,247,284,32
32103,0,7,5,206,284,32
65970,0,7,26,223,304,32
35005,0,29,3,31,68,32
36051,0,23,28,206,284,32
29781,0,14,13,127,284,32
350,0,29,29,206,284,32
29442,0,24,28,119,284,32
46182,0,24,33,139,284,32
43514,0,7,10,184,284,32
64417,0,29,9,107,284,32
5627,0,14,13,127,284,32
61872,0,24,28,119,284,32
29854,0,24,21,23,284,32
18142,0,24,24,206,284,32
44042,0,14,21,216,284,32
33178,0,14,21,23,284,32
34524,0,24,1,206,284,32
5904,0,13,2,145,3,32
34328,0,29,31,202,281,32
64869,0,29,1,54,384,32
38249,0,14,34,69,284,32
17240,0,14,17,143,284,32
15384,0,7,9,107,284,32
22340,1,28,13,127,284,32
37298,0,29,29,272,130,32
36894,0,29,31,82,284,32
2575,0,7,27,236,391,32
5599,0,24,28,100,284,32
7382,0,14,9,107,284,32
9490,0,24,9,200,123,32
22986,0,7,21,23,284,32
18111,0,7,34,69,122,32
24593,0,7,2,145,3,32
43952,0,14,1,54,131,32
45571,0,7,12,121,259,32
34637,0,7,24,206,284,32
40436,1,28,21,65,89,32
55932,1,28,21,65,89,32
56418,0,24,35,99,284,32
11864,0,7,3,206,284,32
34808,0,14,21,48,244,32
51032,0,29,9,107,284,32
2605,0,14,13,127,284,32
4081,0,29,13,127,284,32
64030,0,24,21,174,284,32
59521,0,7,13,206,284,32
40152,0,1,2,145,3,32
58848,0,29,6,206,284,32
29475,0,14,34,69,284,32
62665,0,14,26,123,284,32
31637,0,14,1,206,284,32
32583,0,19,35,224,284,32
30545,0,24,25,206,284,32
34065,0,29,27,280,284,32
9470,0,14,2,145,3,32
35056,0,24,11,92,184,32
4659,0,23,35,224,284,32
36351,0,24,35,224,284,32
38765,0,29,31,202,281,32
40519,0,24,33,139,284,32
54962,0,24,24,206,284,32
12648,0,24,13,127,284,32
53627,0,7,24,206,284,32
4879,0,29,21,78,257,32
1046,0,14,19,164,284,32
7024,0,29,21,78,257,14
47286,0,24,24,206,284,32
7984,0,14,21,42,369,32
10586,0,14,34,69,284,32
54612,0,7,9,107,284,32
28119,0,29,21,166,156,32
16513,0,14,1,206,284,32
5308,0,29,1,54,384,32
36441,0,14,30,71,284,32
49737,0,24,11,118,284,32
7817,0,29,18,192,284,32
39716,0,14,17,206,284,32
36152,0,14,32,126,284,32
5588,0,7,34,69,284,32
30609,0,24,14,19,63,32
6890,0,29,17,221,284,32
18422,0,14,3,206,284,32
31738,0,29,1,54,384,32
49296,0,14,1,12,284,32
6562,0,29,31,202,281,32
37988,0,23,35,206,284,32
4658,0,14,22,191,284,32
52631,0,29,3,206,284,32
67220,0,14,32,187,294,32
36412,0,14,26,106,284,32
33266,0,23,25,207,284,32
12699,0,29,29,68,217,32
50919,0,14,16,97,284,32
7603,0,7,14,19,341,32
33851,0,7,9,107,284,32
20777,0,29,22,62,284,32
63798,0,24,22,206,284,32
38790,0,29,21,65,89,32
42604,0,29,26,123,284,32
17504,0,7,13,127,284,32
45198,0,24,0,3,284,32
13272,0,7,27,236,284,32
29445,0,24,33,139,284,32
49528,0,7,27,180,284,32
23536,0,7,10,206,284,32
12734,0,24,22,190,284,32
17923,0,14,13,127,284,32
54529,0,7,22,113,284,32
9526,0,14,9,200,284,32
33810,0,24,22,206,284,32
66592,0,21,5,206,284,32
9761,0,7,21,65,89,32
30582,0,18,33,139,284,32
68787,0,23,33,245,284,32
54382,0,14,25,131,62,32
62192,0,14,2,145,0,32
45294,0,29,9,107,284,32
10548,0,29,33,139,284,32
26276,0,23,33,245,284,32
27952,0,24,33,139,284,32
21034,0,24,24,206,284,32
22436,0,7,29,68,217,32
51867,0,29,22,191,284,32
38816,0,19,19,206,284,32
13466,0,7,22,206,284,32
5311,0,24,28,58,284,32
10981,0,14,36,205,159,32
18133,0,13,33,245,284,32
24750,0,29,21,65,89,32
28068,0,29,9,107,284,32
54953,0,14,25,131,273,32
14616,0,29,17,206,284,32
21134,0,29,1,54,384,32
68585,0,14,24,206,284,32
53723,0,18,19,163,284,32
55471,0,14,16,26,284,32
28785,0,7,18,144,284,32
40676,0,29,31,202,281,32
816,0,14,13,127,284,32
1248,0,29,13,127,284,32
16648,0,7,21,65,89,32
32783,0,14,9,107,284,32
64386,0,15,1,206,284,32
32068,0,7,19,159,284,32
1553,0,14,9,107,284,32
56029,0,29,9,107,284,32
54254,0,7,1,54,384,32
53217,0,14,34,69,284,32
21274,0,12,33,212,284,32
40542,0,24,27,236,284,32
48655,0,18,15,87,14,32
54451,0,14,21,23,284,32
18896,0,14,29,272,130,32
54660,0,24,1,54,131,32
61355,0,24,33,139,284,32
50254,0,29,6,206,284,32
34072,0,22,31,202,281,32
1601,0,14,19,159,284,32
12050,0,15,24,206,284,32
62199,0,14,27,206,284,32
31872,0,29,29,272,130,32
24082,0,7,5,206,284,32
4697,0,23,33,245,284,32
54174,0,14,27,236,391,32
7996,0,21,33,245,284,32
28808,0,24,1,10,220,32
6711,0,29,26,206,284,32
10120,0,24,17,206,284,32
20966,0,14,27,236,248,32
34330,0,24,31,206,284,32
52212,0,24,35,224,284,32
48318,0,29,29,206,284,32
39266,0,29,0,206,284,32
48564,0,24,17,143,284,32
67276,0,7,21,72,284,32
8265,0,24,22,240,103,32
10694,0,24,0,41,61,32
16878,0,14,24,206,284,32
56413,0,13,2,206,284,32
29905,0,29,27,206,284,32
16430,0,19,1,12,284,32
4177,0,14,33,245,284,32
20785,0,29,31,202,281,32
63206,0,7,21,65,89,32
62640,0,7,25,131,62,32
34430,0,14,27,236,391,32
40529,0,14,1,54,131,32
11880,0,14,24,206,284,32
21773,0,14,19,159,284,32
10094,0,24,33,139,284,32
59669,0,7,21,65,89,32
47422,0,24,13,127,284,32
64840,0,29,21,23,284,32
34475,0,7,22,191,284,32
60830,0,7,10,206,284,32
61123,0,29,21,166,156,32
50219,0,14,4,73,284,32
64910,0,29,3,199,137,32
4651,0,7,31,202,281,32
32789,0,14,21,6,284,32
37026,0,7,10,184,284,32
14896,0,29,16,247,284,32
20977,0,7,2,206,284,32
43660,0,7,9,107,284,32
54258,0,23,33,139,284,32
52638,0,7,3,206,284,32
11998,0,24,25,131,273,32
67360,0,24,24,206,284,32
64524,0,24,24,206,284,32
5646,0,29,27,206,284,32
3511,0,29,9,107,284,32
23951,0,24,9,107,284,32
67916,0,7,28,100,284,32
4010,0,28,28,206,284,32
43031,0,28,26,206,284,32
53994,0,14,21,166,368,32
53241,0,7,10,37,284,32
34546,0,18,33,139,284,32
43369,0,23,33,245,284,32
11256,0,24,28,58,284,32
23661,0,7,31,142,93,32
38540,0,7,10,206,284,32
11882,0,24,33,139,284,32
36741,0,29,31,202,281,32
64385,0,19,33,139,284,32
3001,0,24,35,224,284,32
68768,0,14,33,245,284,32
13015,0,24,18,206,284,32
50468,0,18,33,245,284,32
10991,0,29,17,206,284,32
29910,0,24,26,106,284,32
8738,0,7,33,139,284,32
42922,0,24,24,206,284,32
39714,0,14,1,54,384,32
57889,0,14,34,69,284,32
2567,0,24,33,245,284,32
49947,0,13,34,69,122,32
60386,0,14,35,206,284,32
46118,0,14,24,206,284,32
46627,0,14,22,22,207,18
61614,0,29,12,121,168,32
56324,0,14,22,206,284,32
61137,0,14,1,54,384,32
49530,0,7,27,180,284,32
27623,0,7,0,41,57,32
6863,0,14,1,12,284,32
0,0,29,22,150,284,32
48850,0,14,21,78,257,32
41017,0,24,11,92,184,32
10560,0,7,2,145,3,32
7951,0,14,21,42,369,32
66225,0,24,22,22,376,32
41308,0,7,34,69,284,32
5505,0,14,34,206,284,32
55543,0,14,9,107,284,32
12717,0,29,24,206,284,32
10579,0,14,0,203,282,36
82,0,24,22,113,284,32
29467,0,24,35,224,284,32
67515,0,24,33,139,284,32
37640,0,29,9,107,284,32
56393,0,7,10,184,284,32
35014,0,14,25,211,284,32
16564,0,14,9,107,284,32
51041,0,29,11,257,284,32
5606,0,7,27,236,391,32
55551,0,14,9,107,284,32
53870,0,14,9,107,284,32
28456,0,15,33,139,284,32
36119,0,7,0,194,284,32
16159,0,14,1,54,131,32
12599,0,7,9,107,284,32
5361,0,13,9,107,284,32
63482,0,14,9,200,284,32
19547,0,14,13,127,284,32
26334,0,7,10,184,284,32
57779,0,24,22,113,284,32
53993,0,24,24,206,284,32
25909,0,29,13,112,284,32
40716,0,15,10,184,284,32
50194,0,29,13,130,284,32
28324,0,29,1,54,384,32
61011,0,24,18,192,284,32
64478,0,14,34,69,284,32
59099,0,14,21,23,284,32
19551,0,24,0,203,282,34
43273,0,14,12,121,259,32
42022,0,14,21,65,89,32
48300,0,24,27,236,383,32
35017,0,22,26,123,284,32
53622,0,24,24,206,284,32
69042,0,18,33,245,284,32
67375,0,15,17,143,284,32
7659,0,14,10,291,284,32
61166,0,29,29,272,130,32
33280,0,23,33,245,284,32
67917,0,29,9,107,284,32
129,0,29,24,206,284,32
42460,0,14,10,184,284,32
64383,0,7,22,113,284,32
52763,0,29,21,78,257,32
3326,0,7,12,8,280,32
37221,0,14,13,127,284,32
35025,0,24,26,123,284,32
58843,0,7,25,131,284,32
37720,0,19,3,199,18,32
17105,0,7,11,257,284,32
41359,0,29,9,107,284,32
11490,0,14,2,145,3,32
35023,0,14,27,64,284,32
2604,0,13,27,236,391,32
6431,0,24,35,99,284,32
1273,0,29,24,206,284,32
52987,0,7,25,206,284,32
11992,0,14,22,206,284,32
64390,0,14,26,106,284,32
33256,0,23,0,41,56,32
11496,0,14,5,90,252,32
63634,0,13,33,245,284,32
61079,0,13,26,123,284,32
21477,0,24,1,54,131,32
36563,0,24,3,31,51,32
5594,0,14,12,206,284,32
64450,0,29,27,236,391,32
40146,0,21,5,206,284,32
47160,0,24,31,202,281,32
16637,0,18,35,99,284,32
7153,1,28,13,206,284,32
55783,0,29,1,12,284,32
43135,0,24,26,206,284,32
7052,0,14,27,64,284,32
34120,0,14,6,59,20,9
38450,0,7,21,166,368,32
21036,0,14,21,166,368,32
47308,0,19,24,206,284,32
8702,0,24,33,139,284,32
35284,0,29,29,272,130,32
43039,0,23,25,131,195,32
17065,0,14,26,225,284,32
26888,0,29,30,206,284,32
38519,0,7,1,206,284,32
15730,0,14,10,184,284,32
38431,0,14,13,127,284,32
11024,0,29,21,78,257,32
29485,0,15,17,143,284,32
21926,0,24,28,58,284,32
10172,0,7,32,187,353,32
50094,0,29,17,143,284,32
2646,0,14,9,107,284,32
1432,0,29,13,127,284,32
37220,0,14,9,200,153,32
47451,0,29,21,78,257,32
51047,0,13,9,107,284,32
50992,0,14,33,139,284,32
62859,0,14,32,187,294,32
13933,0,29,1,54,131,32
53018,0,14,34,69,284,32
49510,0,14,29,156,284,32
9942,0,14,31,202,191,32
27959,0,14,10,291,284,32
60343,0,15,22,113,284,32
27614,0,24,33,139,284,32
10546,0,18,10,184,284,32
35006,0,14,9,200,284,32
65027,0,14,17,206,284,32
65676,0,24,25,131,387,32
54665,0,14,17,206,284,32
17521,0,23,1,206,284,32
60370,0,15,22,113,284,32
23711,0,29,9,107,284,32
40908,0,29,31,202,281,32
10554,0,24,13,127,284,32
43502,0,24,22,191,284,32
68595,0,7,1,54,131,32
1844,0,14,13,206,284,32
15560,0,21,13,127,284,32
11625,0,24,24,206,284,32
50375,0,14,0,4,284,32
39453,0,24,18,144,284,32
48515,0,7,0,194,284,32
4691,0,29,19,206,284,32
1633,0,14,13,127,284,32
7286,0,29,10,206,284,32
21813,0,29,31,202,281,32
17064,0,14,16,170,284,32
32081,0,7,3,199,18,32
11953,0,7,27,64,284,32
38842,1,28,14,132,284,32
27906,0,7,13,127,284,32
1051,0,29,29,272,130,32
56950,0,29,9,107,284,32
13666,0,24,2,145,3,32
22546,0,29,3,35,284,32
31594,0,7,33,139,284,32
18761,0,14,13,127,284,32
41584,0,14,9,107,284,32
29339,0,28,35,224,284,32
28413,0,13,5,90,120,43
12601,0,13,26,123,284,32
2806,0,14,9,200,284,32
58597,0,15,1,12,284,32
53990,0,14,33,139,284,32
10511,0,14,31,202,281,32
56946,0,29,20,206,284,32
27921,0,14,10,37,284,32
18749,0,14,9,200,284,32
18754,0,7,21,206,284,32
60352,0,7,21,23,284,32
1207,0,14,22,85,111,32
5678,0,14,27,180,332,32
37349,0,14,6,59,20,39
12443,0,24,2,145,3,32
30541,0,15,10,5,284,32
43662,0,24,22,206,284,32
15181,0,19,9,107,284,32
24995,0,29,21,65,89,32
52767,1,28,21,78,257,15
55809,0,24,1,206,284,32
4655,0,14,27,280,284,32
30604,0,24,33,139,284,32
23957,0,29,13,127,284,32
33725,0,14,25,131,387,32
47404,0,24,10,184,284,32
36593,0,7,33,245,284,32
2071,0,24,2,206,284,32
13663,0,23,33,245,284,32
11933,0,14,2,145,3,32
510,0,29,29,206,284,32
4673,0,14,19,164,284,32
46887,0,14,12,206,284,32
64531,0,14,10,184,284,32
52186,0,24,33,139,284,32
21251,0,14,10,206,284,32
27195,0,14,0,206,284,32
824,0,14,12,206,284,32
17606,0,24,14,206,284,32
4719,0,14,9,107,284,32
58285,0,29,10,241,284,32
16354,0,24,28,119,284,32
67359,0,24,14,19,63,32
59351,0,14,27,236,383,32
46551,0,29,9,107,284,32
48589,0,14,34,69,284,32
18743,0,14,19,206,284,32
57208,0,7,9,107,284,32
11085,0,29,21,78,257,32
18765,0,7,22,190,284,32
61648,0,13,24,206,284,32
67414,0,24,17,143,284,32
21285,0,10,34,69,122,32
18097,0,29,21,206,284,32
9981,0,24,23,81,284,32
25835,0,7,18,144,284,32
18123,0,14,17,143,284,32
50197,0,7,4,73,284,32
50957,0,29,31,202,281,32
17072,0,29,31,202,281,32
7956,0,24,35,99,284,32
66741,0,14,11,92,184,32
66255,0,14,19,193,284,32
39463,0,29,9,107,284,32
11979,0,7,17,222,284,32
19392,0,24,25,131,374,32
2176,0,7,2,145,3,32
34400,0,24,33,139,284,32
62632,0,29,4,206,284,32
48350,0,24,24,206,284,32
45901,0,24,33,245,284,32
4016,0,7,1,206,284,32
55782,0,14,15,87,14,32
42127,0,24,21,65,89,32
12628,0,29,9,107,284,32
25387,0,29,3,199,18,32
61135,0,14,1,54,384,32
55107,0,24,28,119,284,32
50970,0,24,33,139,284,32
4,0,14,13,127,284,32
4775,0,29,19,162,284,32
9117,0,7,13,127,284,32
28023,0,14,22,206,284,32
35603,0,14,10,184,284,32
9071,0,24,0,203,64,32
61338,0,14,19,206,284,32
25601,0,7,27,206,284,32
56161,0,14,10,291,284,32
36579,0,24,10,95,284,32
65399,0,29,15,135,284,32
23257,0,7,33,139,284,32
64960,0,24,9,107,284,32
34069,0,29,16,77,284,32
51549,0,24,21,23,284,32
59266,0,14,2,145,3,32
64560,0,24,28,58,284,32
64045,0,29,36,205,159,32
22790,0,14,32,187,294,32
22893,0,29,1,54,131,32
65973,0,24,27,236,248,32
60992,0,13,25,131,110,32
21901,0,19,10,291,284,32
37358,0,24,33,197,284,32
21899,0,24,22,44,53,32
49562,0,7,27,206,284,32
39369,0,29,1,54,131,32
3680,0,15,35,224,284,32
59345,0,24,35,224,284,32
29844,1,28,31,202,281,32
8730,0,14,33,139,284,32
67512,0,7,33,139,284,32
4980,0,29,16,77,284,32
6057,0,14,32,187,294,32
30624,0,7,25,131,273,32
47969,0,29,1,10,7,32
11031,0,18,33,245,284,32
28786,0,24,28,201,284,32
36570,0,24,10,206,284,32
57648,0,29,17,143,284,32
63781,0,14,11,92,184,32
60501,0,14,34,206,284,32
67355,0,24,33,139,284,32
53196,0,24,33,245,284,32
54353,0,7,32,187,86,32
63432,0,24,13,127,284,32
57652,0,14,13,127,284,32
16435,0,29,9,107,284,32
57643,0,14,2,145,3,32
17091,0,24,11,117,284,32
68077,0,29,22,191,284,32
43795,0,29,11,92,184,32
68590,0,14,21,23,284,32
65538,0,19,15,135,284,32
10972,1,28,17,143,284,32
11913,0,7,10,37,284,32
3723,0,29,13,112,284,32
41365,0,14,24,206,284,32
43045,0,24,25,141,284,32
34053,0,14,0,41,56,32
37344,0,24,10,17,284,32
64431,0,24,10,206,284,32
45845,0,14,24,206,284,32
36156,0,14,13,127,284,32
50250,1,28,3,35,284,32
67395,0,24,16,137,284,32
36599,0,24,34,206,284,32
68997,0,13,33,245,284,32
16628,0,14,21,214,284,32
5582,0,29,34,69,284,32
49572,0,14,27,180,332,32
47282,0,14,19,163,284,32
57839,0,18,33,245,284,32
18691,0,24,27,180,390,32
34507,1,28,2,206,284,32
10762,0,14,13,127,284,32
11995,0,14,24,206,284,32
12876,0,7,26,223,284,32
54661,0,14,5,90,252,32
46482,0,29,11,257,284,32
67052,0,14,8,30,284,32
66198,0,7,4,154,284,32
7028,0,29,21,174,284,32
11023,0,14,9,200,284,32
42443,0,24,2,145,0,32
48739,0,7,27,236,248,32
36688,0,14,13,127,284,32
61339,0,14,9,200,204,32
17587,0,15,33,245,284,32
10519,0,7,24,206,284,32
67053,0,29,33,245,284,32
48581,0,29,31,202,281,32
341,0,14,22,190,284,32
31923,0,24,10,291,284,32
13615,0,7,21,65,89,32
64039,0,18,24,206,284,32
62610,0,14,22,22,376,32
5926,0,24,17,143,284,32
9124,0,7,34,69,284,32
50929,0,14,12,256,155,32
7846,0,14,10,291,284,32
55137,0,14,11,92,184,32
42912,0,24,32,126,205,32
13273,0,7,2,145,3,32
23660,0,14,34,69,284,32
36561,0,24,33,245,284,32
6652,0,29,9,107,284,32
64852,0,14,21,23,284,32
53191,0,24,13,127,284,32
47302,0,24,35,224,284,32
19549,0,24,22,206,284,32
60329,0,24,10,184,284,32
19068,0,14,36,205,159,32
29441,0,24,33,139,284,32
68712,0,23,27,236,391,32
53628,0,14,21,78,257,38
29487,0,24,24,206,284,32
10518,0,24,13,127,284,32
35592,0,28,25,131,273,32
1889,0,29,1,54,384,32
24483,0,24,10,184,284,32
14500,0,7,2,145,3,32
23948,0,14,17,143,284,32
34073,0,14,22,153,284,32
38443,0,24,21,23,284,32
8657,0,14,13,127,284,32
60836,0,7,21,65,89,32
23509,0,24,25,131,287,32
35291,0,14,2,243,258,29
16785,0,24,13,127,284,32
40160,0,14,26,223,284,32
63604,0,7,27,206,284,32
29439,0,24,28,58,284,32
16634,0,14,35,99,284,32
55889,0,24,29,206,284,32
6560,0,16,34,206,284,32
30962,0,23,24,206,284,32
29347,0,7,24,206,284,32
55808,0,14,21,23,284,32
36820,0,14,24,206,284,32
64528,0,18,10,184,284,32
8731,0,14,2,206,284,32
1301,0,7,27,236,391,32
9835,0,24,24,206,284,32
30610,0,24,35,206,284,32
34861,0,29,27,236,391,32
7485,0,14,9,107,284,32
9763,0,14,21,65,89,32
61348,0,14,21,23,284,32
8708,0,14,13,127,284,32
50908,0,24,33,245,284,32
48317,0,14,21,78,257,32
64445,0,7,34,69,284,32
10525,0,7,25,131,110,32
11881,0,14,9,200,284,32
21326,0,7,24,206,284,32
18734,0,29,19,163,284,32
53568,0,14,31,202,281,32
47355,0,29,21,174,284,32
23465,0,22,22,44,134,32
60328,0,14,34,69,284,32
12605,0,13,26,123,284,32
67493,0,14,21,166,368,32
69000,0,7,12,121,259,32
813,0,7,22,206,284,32
49730,0,24,22,113,284,32
60043,0,29,22,62,284,32
17251,0,29,21,78,257,32
55789,0,14,17,206,284,32
40049,0,14,9,107,284,32
43673,0,14,27,236,284,32
56970,0,24,31,202,281,32
50092,1,28,21,65,89,32
53409,0,7,21,23,284,32
30840,0,7,13,127,284,32
13598,1,28,1,54,131,32
49092,0,7,33,245,284,32
35868,0,13,25,131,374,32
24131,0,24,34,69,122,32
23007,0,7,26,206,284,32
48919,0,14,24,206,284,32
31016,0,14,26,223,284,32
21906,0,7,28,58,284,32
11709,0,29,10,184,284,32
4773,0,24,33,139,284,32
17535,0,14,19,206,284,32
32937,0,24,33,245,284,32
36825,0,7,15,87,14,32
53025,0,24,17,143,284,32
17514,0,29,24,206,284,32
47450,0,14,21,42,11,32
17648,0,14,6,59,20,9
67703,0,24,28,58,284,32
57795,0,14,10,206,284,32
45189,0,7,0,206,284,32
21831,0,29,34,69,284,32
48791,0,14,15,135,284,32
58946,0,14,23,206,284,32
50224,0,14,36,205,284,32
66059,0,7,30,46,284,32
5041,0,29,10,206,284,32
21476,0,29,13,127,284,32
55096,0,14,22,206,284,32
9363,0,14,16,206,284,32
27999,0,14,33,245,284,32
56992,0,24,27,280,284,32
10573,0,29,31,202,281,32
53861,0,14,13,127,284,32
57909,0,29,11,117,284,32
28463,0,23,33,197,284,32
64909,0,29,36,205,283,5
56960,0,28,24,206,284,32
12880,0,7,9,107,284,32
24334,0,29,27,180,332,32
22179,0,29,13,127,284,32
26877,0,14,27,236,248,32
2109,0,7,35,224,284,32
32063,0,7,24,206,284,32
43493,0,24,19,159,284,32
60399,0,19,10,184,284,32
21368,0,24,22,206,284,32
29353,0,14,16,137,284,32
50958,0,24,11,103,284,32
16668,0,7,33,245,284,32
40516,0,14,33,139,284,32
52640,0,13,0,194,284,32
65157,0,14,24,206,284,32
29684,0,7,9,107,284,32
69478,0,24,33,139,284,32
54368,0,29,33,139,284,32
25838,0,14,21,166,156,32
56414,0,24,22,85,301,32
54456,0,28,18,144,284,32
10558,0,14,0,203,282,34
6685,0,29,31,202,281,32
49508,0,14,22,44,134,32
7059,0,14,22,22,376,32
42437,0,14,15,260,227,32
38461,0,7,18,144,284,32
8719,0,14,22,153,284,32
21895,0,29,9,107,284,32
18194,0,7,17,143,284,32
19874,0,15,22,113,284,32
13597,0,24,10,184,284,32
38460,0,7,7,206,284,32
59570,0,18,33,139,284,32
57031,0,21,27,236,248,32
14149,0,29,9,107,284,32
66883,0,14,8,30,284,32
17599,0,7,1,10,7,32
53673,0,7,9,107,284,32
65007,0,23,22,206,284,32
59978,0,24,11,117,284,32
62818,0,7,21,23,260,32
57653,0,14,5,90,251,32
48746,0,29,3,31,51,32
7998,0,7,28,201,284,32
10687,0,7,24,206,284,32
51212,0,15,11,257,284,32
8321,0,29,27,280,284,32
51320,0,7,35,224,284,32
43035,0,14,20,206,284,32
36338,0,14,3,206,284,32
64413,0,14,10,184,284,32
63822,0,14,13,206,284,32
1854,0,29,29,272,130,32
59909,0,29,9,107,284,32
20478,0,24,35,224,284,32
51532,0,7,21,23,284,32
20486,0,28,17,143,284,32
54354,0,14,19,163,284,32
61610,0,13,25,131,284,32
16640,0,19,10,184,284,32
68495,0,14,27,206,284,32
15169,0,7,21,23,284,32
19546,0,24,35,224,284,32
10107,0,7,36,205,159,32
46971,0,23,33,245,284,32
49521,0,14,12,121,382,32
12052,0,23,28,206,284,32
64913,0,29,36,205,283,5
53021,0,24,5,90,251,32
24350,0,29,22,62,284,32
64526,0,19,22,150,284,32
34325,0,24,34,69,284,32
56232,0,7,31,202,281,32
27610,0,14,34,69,284,32
16609,0,14,9,200,284,32
37324,0,7,34,69,284,32
55548,0,7,1,54,384,32
27920,0,7,24,206,284,32
66430,0,14,17,143,284,32
40838,0,14,27,206,284,32
43296,0,14,32,187,86,32
55260,0,19,16,97,284,32
61639,0,13,25,131,110,32
61495,0,7,10,184,284,32
8735,0,14,13,127,284,32
17080,0,13,25,207,284,32
65034,0,14,9,200,284,32
31148,0,13,27,64,284,32
51370,0,24,32,254,364,32
8001,0,23,12,206,284,32
39746,0,20,10,184,284,32
51322,0,24,0,206,284,32
34791,0,14,22,189,284,32
11883,0,7,24,206,284,32
34106,0,14,27,180,332,32
22227,0,29,21,166,156,32
18025,0,29,4,206,284,32
68485,0,14,9,200,123,32
59676,0,24,32,126,354,32
43372,0,24,26,122,284,32
42613,0,7,29,206,284,32
54462,0,24,18,109,284,32
52453,0,14,13,127,284,32
2297,0,19,21,206,284,32
44148,0,7,24,206,284,32
48683,0,7,28,249,284,32
13364,0,7,13,127,284,32
24715,0,29,24,206,284,32
12011,0,24,22,44,134,32
27976,0,24,32,206,284,32
15726,0,14,9,200,284,32
24336,0,7,21,174,284,32
60335,0,15,10,184,284,32
22247,0,7,14,19,63,32
29407,0,19,17,143,284,32
46203,0,14,24,206,284,32
53228,0,7,11,118,284,32
54480,0,14,5,90,252,32
11021,0,29,3,199,18,32
55862,0,14,1,12,284,32
25775,0,13,33,245,284,32
7442,0,24,18,144,284,32
11915,0,14,16,77,284,32
20637,0,24,24,206,284,32
46127,0,14,26,223,284,32
12691,0,29,9,107,284,32
7830,0,24,2,206,284,32
60313,0,15,10,184,284,32
60046,0,19,4,154,284,32
35137,0,29,1,206,284,32
46756,1,28,21,42,369,32
53854,0,24,28,58,284,32
67063,0,14,9,107,284,32
59580,0,7,13,127,284,32
50915,0,24,0,203,64,32
25839,1,28,1,50,284,32
56961,0,29,30,71,284,32
50357,0,7,22,240,284,32
58546,0,7,24,206,284,32
55247,0,24,28,58,284,32
10732,0,29,9,200,284,32
54198,0,29,1,54,384,32
29477,0,24,33,139,284,32
53675,0,24,9,107,284,32
14331,0,14,2,145,3,32
17082,0,14,26,123,284,32
23442,0,24,0,203,64,32
64682,0,14,9,107,284,32
21288,0,7,12,256,26,32
61498,0,7,10,37,284,32
9591,0,24,13,206,284,32
55803,0,15,1,206,284,32
37737,0,29,9,107,284,32
11890,0,24,27,206,284,32
27196,0,14,0,203,282,36
18618,0,14,27,236,391,32
54000,0,7,1,12,284,32
61484,0,14,21,65,89,32
49140,0,7,1,11,284,32
29346,0,23,25,206,284,32
11997,0,24,12,121,284,32
17563,0,24,13,130,284,32
59104,0,7,24,206,284,32
27729,0,24,0,194,284,32
61091,0,7,21,65,284,32
5389,0,29,33,139,284,32
61720,0,19,1,12,284,32
19498,0,14,32,254,238,32
11488,0,7,34,69,284,32
50955,0,24,11,206,284,32
39761,0,14,1,54,384,32
60299,0,14,33,245,284,32
41067,0,14,24,206,284,32
34470,0,24,35,224,284,32
53709,0,19,2,145,3,32
50091,0,14,32,187,294,32
16629,0,7,22,206,284,32
41631,0,22,9,107,284,32
43044,0,24,33,139,284,32
26404,0,14,10,5,284,32
